host_time_s,device_time_ms,raw_value,filtered_value,triggered,trial_id,label,phase
65.7094,714468,0,0.0,0,,,
65.7139,714474,0,0.0,0,,,
65.7157,714480,0,0.0,0,,,
65.7159,714486,0,0.0,0,,,
65.7161,714492,0,0.0,0,,,
65.7162,714498,0,0.0,0,,,
65.7192,714504,0,0.0,0,,,
65.725,714510,0,0.0,0,,,
65.731,714516,0,0.0,0,,,
65.7371,714522,0,0.0,0,,,
65.7431,714528,0,0.0,0,,,
65.749,714534,0,0.0,0,,,
65.7552,714540,0,0.0,0,,,
65.7611,714546,0,0.0,0,,,
65.7671,714552,0,0.0,0,,,
65.7731,714558,0,0.0,0,,,
65.7896,714564,0,0.0,0,,,
65.794,714570,0,0.0,0,,,
65.7942,714576,0,0.0,0,,,
65.8008,714582,0,0.0,0,,,
65.8031,714588,0,0.0,0,,,
65.809,714594,0,0.0,0,,,
65.8151,714600,0,0.0,0,,,
65.8212,714606,0,0.0,0,,,
65.827,714612,0,0.0,0,,,
65.833,714618,0,0.0,0,,,
65.8392,714624,0,0.0,0,,,
65.8451,714630,0,0.0,0,,,
65.8511,714636,0,0.0,0,,,
65.8572,714642,0,0.0,0,,,
65.8716,714648,0,0.0,0,,,
65.877,714654,0,0.0,0,,,
65.8773,714660,0,0.0,0,,,
65.8827,714666,0,0.0,0,,,
65.887,714672,0,0.0,0,,,
65.893,714678,0,0.0,0,,,
65.8991,714684,0,0.0,0,,,
65.905,714690,0,0.0,0,,,
65.9111,714696,0,0.0,0,,,
65.9171,714702,0,0.0,0,,,
65.9231,714708,0,0.0,0,,,
65.9291,714714,0,0.0,0,,,
65.9351,714720,0,0.0,0,,,
65.9507,714726,0,0.0,0,,,
65.9544,714732,0,0.0,0,,,
65.9571,714738,0,0.0,0,,,
65.9592,714744,0,0.0,0,,,
65.9658,714750,0,0.0,0,,,
65.9714,714756,0,0.0,0,,,
65.977,714762,0,0.0,0,,,
65.9831,714768,0,0.0,0,,,
65.989,714774,0,0.0,0,,,
65.9951,714780,0,0.0,0,,,
66.0012,714786,13,1.3,0,,,
66.0073,714792,16,2.77,0,,,
66.0236,714798,12,3.69,0,,,
66.0287,714804,10,4.32,0,,,
66.0298,714810,6,4.49,0,,,
66.031,714816,2,4.24,0,,,
66.038,714822,0,3.82,0,,,
66.0431,714828,0,3.44,0,,,
66.049,714834,0,3.09,0,,,
66.055,714840,0,2.78,0,,,
66.061,714846,0,2.5,0,,,
66.067,714852,0,2.25,0,,,
66.073,714858,0,2.03,0,,,
66.079,714864,0,1.83,0,,,
66.0851,714870,0,1.64,0,,,
66.0911,714876,0,1.48,0,,,
66.0971,714882,0,1.33,0,,,
66.1031,714888,0,1.2,0,,,
66.1122,714894,0,1.08,0,,,
66.127,714900,0,0.97,0,11,0,active
66.1283,714906,0,0.87,0,11,0,active
66.1296,714912,0,0.79,0,11,0,active
66.1339,714918,0,0.71,0,11,0,active
66.1392,714924,0,0.64,0,11,0,active
66.1485,714930,0,0.57,0,11,0,active
66.1544,714936,0,0.52,0,11,0,active
66.1596,714942,0,0.46,0,11,0,active
66.1653,714948,0,0.42,0,11,0,active
66.1691,714954,0,0.38,0,11,0,active
66.175,714960,0,0.34,0,11,0,active
66.1811,714966,0,0.3,0,11,0,active
66.187,714972,0,0.27,0,11,0,active
66.1934,714978,20,2.25,0,11,0,active
66.1992,714984,35,5.52,0,11,0,active
66.2051,714990,31,8.07,0,11,0,active
66.2112,714996,27,9.96,0,11,0,active
66.2174,715002,23,11.27,0,11,0,active
66.2233,715008,28,12.94,0,11,0,active
66.2292,715014,21,13.75,0,11,0,active
66.2352,715020,19,14.27,0,11,0,active
66.2415,715026,18,14.64,0,11,0,active
66.2481,715032,16,14.78,0,11,0,active
66.2554,715038,15,14.8,0,11,0,active
66.261,715044,12,14.52,0,11,0,active
66.2678,715050,7,13.77,0,11,0,active
66.2712,715056,10,13.39,0,11,0,active
66.2772,715062,16,13.65,0,11,0,active
66.2835,715068,16,13.89,0,11,0,active
66.2893,715074,19,14.4,0,11,0,active
66.2953,715080,27,15.66,0,11,0,active
66.3013,715086,25,16.59,0,11,0,active
66.3073,715092,19,16.83,0,11,0,active
66.3132,715098,63,21.45,0,11,0,active
66.3192,715104,53,24.61,0,11,0,active
66.3252,715110,61,28.24,0,11,0,active
66.3396,715116,60,31.42,0,11,0,active
66.3466,715122,49,33.18,0,11,0,active
66.3469,715128,47,34.56,0,11,0,active
66.3493,715134,35,34.6,0,11,0,active
66.3557,715140,35,34.64,0,11,0,active
66.3612,715146,27,33.88,0,11,0,active
66.3672,715152,25,32.99,0,11,0,active
66.3732,715158,20,31.69,0,11,0,active
66.3794,715164,16,30.12,0,11,0,active
66.3853,715170,14,28.51,0,11,0,active
66.3911,715176,16,27.26,0,11,0,active
66.3974,715182,11,25.63,0,11,0,active
66.4031,715188,7,23.77,0,11,0,active
66.4091,715194,5,21.89,0,11,0,active
66.4255,715200,3,20.0,0,11,0,active
66.4272,715206,0,18.0,0,11,0,active
66.4301,715212,0,16.2,0,11,0,active
66.4332,715218,0,14.58,0,11,0,active
66.4398,715224,0,13.12,0,11,0,active
66.4451,715230,0,11.81,0,11,0,active
66.4511,715236,0,10.63,0,11,0,active
66.4573,715242,0,9.57,0,11,0,active
66.463,715248,0,8.61,0,11,0,active
66.4695,715254,0,7.75,0,11,0,active
66.4751,715260,0,6.97,0,11,0,active
66.4944,715266,0,6.28,0,11,0,active
66.4978,715272,0,5.65,0,11,0,active
66.4981,715278,0,5.08,0,11,0,active
66.499,715284,0,4.58,0,11,0,active
66.5063,715290,0,4.12,0,11,0,active
66.5111,715296,0,3.71,0,11,0,active
66.517,715302,0,3.34,0,11,0,active
66.5232,715308,0,3.0,0,11,0,active
66.5296,715314,0,2.7,0,11,0,active
66.5351,715320,0,2.43,0,11,0,active
66.5412,715326,0,2.19,0,11,0,active
66.5471,715332,0,1.97,0,11,0,active
66.5532,715338,0,1.77,0,11,0,active
66.5591,715344,0,1.6,0,11,0,active
66.5655,715350,0,1.44,0,11,0,active
66.5713,715356,0,1.29,0,11,0,active
66.5774,715362,0,1.16,0,11,0,active
66.583,715368,0,1.05,0,11,0,active
66.589,715374,0,0.94,0,11,0,active
66.5953,715380,0,0.85,0,11,0,active
66.601,715386,0,0.76,0,11,0,active
66.6071,715392,0,0.69,0,11,0,active
66.6176,715398,0,0.62,0,11,0,active
66.625,715404,0,0.56,0,11,0,active
66.633,715410,0,0.5,0,11,0,active
66.6332,715416,0,0.45,0,11,0,active
66.6409,715422,0,0.41,0,11,0,active
66.6433,715428,0,0.37,0,11,0,active
66.6493,715434,0,0.33,0,11,0,active
66.6552,715440,0,0.3,0,11,0,active
66.6613,715446,0,0.27,0,11,0,active
66.6671,715452,0,0.24,0,11,0,active
66.6732,715458,0,0.22,0,11,0,active
66.6795,715464,0,0.19,0,11,0,active
66.6851,715470,0,0.17,0,11,0,active
66.6912,715476,0,0.16,0,11,0,active
66.6971,715482,0,0.14,0,11,0,active
66.703,715488,0,0.13,0,11,0,active
66.709,715494,0,0.11,0,11,0,active
66.7213,715500,0,0.1,0,11,0,active
66.7255,715506,0,0.09,0,11,0,active
66.7271,715512,0,0.08,0,11,0,active
66.7377,715518,0,0.08,0,11,0,active
66.7503,715524,0,0.07,0,11,0,active
66.7524,715530,0,0.06,0,11,0,active
66.7537,715536,0,0.05,0,11,0,active
66.7574,715542,0,0.05,0,11,0,active
66.7633,715548,0,0.04,0,11,0,active
66.769,715554,0,0.04,0,11,0,active
66.775,715560,0,0.04,0,11,0,active
66.7811,715566,0,0.03,0,11,0,active
66.7872,715572,0,0.03,0,11,0,active
66.7931,715578,0,0.03,0,11,0,active
66.799,715584,0,0.02,0,11,0,active
66.817,715590,0,0.02,0,11,0,active
66.8204,715596,0,0.02,0,11,0,active
66.8207,715602,0,0.02,0,11,0,active
66.823,715608,0,0.02,0,11,0,active
66.8297,715614,0,0.01,0,11,0,active
66.8353,715620,0,0.01,0,11,0,active
66.8411,715626,0,0.01,0,11,0,active
66.847,715632,0,0.01,0,11,0,active
66.853,715638,0,0.01,0,11,0,active
66.8592,715644,1,0.11,0,11,0,active
66.8651,715650,0,0.1,0,11,0,active
66.8712,715656,0,0.09,0,11,0,active
66.8771,715662,0,0.08,0,11,0,active
66.883,715668,0,0.07,0,11,0,active
66.8971,715674,0,0.06,0,11,0,active
66.9067,715680,0,0.06,0,11,0,active
66.9073,715686,0,0.05,0,11,0,active
66.9079,715692,0,0.05,0,11,0,active
66.9136,715698,0,0.04,0,11,0,active
66.9191,715704,0,0.04,0,11,0,active
66.925,715710,0,0.03,0,11,0,active
66.9311,715716,0,0.03,0,11,0,active
66.937,715722,0,0.03,0,11,0,active
66.943,715728,0,0.02,0,11,0,active
66.949,715734,0,0.02,0,11,0,active
66.9553,715740,0,0.02,0,11,0,active
66.9611,715746,0,0.02,0,11,0,active
66.9671,715752,0,0.02,0,11,0,active
66.9731,715758,0,0.01,0,11,0,active
66.9804,715764,0,0.01,0,11,0,active
66.988,715770,0,0.01,0,11,0,active
66.9938,715776,0,0.01,0,11,0,active
66.997,715782,0,0.01,0,11,0,active
67.004,715788,0,0.01,0,11,0,active
67.0089,715794,0,0.01,0,11,0,active
67.0151,715800,0,0.01,0,11,0,active
67.0211,715806,0,0.01,0,11,0,active
67.0272,715812,0,0.01,0,11,0,active
67.0332,715818,0,0.01,0,11,0,active
67.0391,715824,0,0.0,0,11,0,active
67.045,715830,0,0.0,0,11,0,active
67.051,715836,0,0.0,0,11,0,active
67.057,715842,0,0.0,0,11,0,active
67.0631,715848,0,0.0,0,11,0,active
67.0689,715854,0,0.0,0,11,0,active
67.075,715860,0,0.0,0,11,0,active
67.0812,715866,0,0.0,0,11,0,active
67.0871,715872,0,0.0,0,11,0,active
67.0931,715878,0,0.0,0,11,0,active
67.099,715884,0,0.0,0,11,0,active
67.1053,715890,0,0.0,0,11,0,active
67.1111,715896,0,0.0,0,11,0,active
67.1338,715902,0,0.0,0,11,0,active
67.1365,715908,0,0.0,0,11,0,active
67.1372,715914,0,0.0,0,11,0,active
67.1376,715920,0,0.0,0,11,0,active
67.1416,715926,0,0.0,0,11,0,active
67.147,715932,0,0.0,0,11,0,active
67.153,715938,0,0.0,0,11,0,active
67.1593,715944,0,0.0,0,11,0,active
67.1651,715950,0,0.0,0,11,0,active
67.171,715956,0,0.0,0,11,0,active
67.177,715962,0,0.0,0,11,0,active
67.1831,715968,0,0.0,0,11,0,active
67.189,715974,0,0.0,0,11,0,active
67.195,715980,0,0.0,0,11,0,active
67.2011,715986,0,0.0,0,11,0,active
67.2072,715992,0,0.0,0,11,0,active
67.2132,715998,0,0.0,0,11,0,active
67.2192,716004,0,0.0,0,11,0,active
67.2251,716010,0,0.0,0,11,0,active
67.231,716016,0,0.0,0,11,0,active
67.2371,716022,0,0.0,0,11,0,active
67.2432,716028,0,0.0,0,11,0,active
67.2492,716034,0,0.0,0,11,0,active
67.255,716040,0,0.0,0,11,0,active
67.261,716046,0,0.0,0,11,0,active
67.2673,716052,0,0.0,0,11,0,active
67.2732,716058,0,0.0,0,11,0,active
67.279,716064,0,0.0,0,11,0,active
67.2852,716070,0,0.0,0,11,0,active
67.2912,716076,0,0.0,0,11,0,active
67.297,716082,0,0.0,0,11,0,active
67.3155,716088,0,0.0,0,11,0,active
67.3197,716094,0,0.0,0,11,0,active
67.3204,716100,0,0.0,0,11,0,active
67.3211,716106,0,0.0,0,11,0,active
67.3282,716112,0,0.0,0,11,0,active
67.333,716118,0,0.0,0,11,0,active
67.3392,716124,0,0.0,0,11,0,active
67.3451,716130,0,0.0,0,11,0,active
67.3513,716136,0,0.0,0,11,0,active
67.3569,716142,0,0.0,0,11,0,active
67.3675,716148,0,0.0,0,11,0,active
67.3807,716154,0,0.0,0,11,0,active
67.3815,716160,0,0.0,0,11,0,active
67.3827,716166,0,0.0,0,11,0,active
67.3876,716172,0,0.0,0,11,0,active
67.3931,716178,0,0.0,0,11,0,active
67.399,716184,0,0.0,0,11,0,active
67.4051,716190,0,0.0,0,11,0,active
67.4111,716196,0,0.0,0,11,0,active
67.4171,716202,0,0.0,0,11,0,active
67.4232,716208,0,0.0,0,11,0,active
67.4291,716214,0,0.0,0,11,0,active
67.4351,716220,0,0.0,0,11,0,active
67.4412,716226,0,0.0,0,11,0,active
67.4472,716232,0,0.0,0,11,0,active
67.4531,716238,0,0.0,0,11,0,active
67.4726,716244,0,0.0,0,11,0,active
67.476,716250,0,0.0,0,11,0,active
67.4787,716256,0,0.0,0,11,0,active
67.4789,716262,0,0.0,0,11,0,active
67.4851,716268,0,0.0,0,11,0,active
67.489,716274,0,0.0,0,11,0,active
67.4953,716280,0,0.0,0,11,0,active
67.501,716286,0,0.0,0,11,0,active
67.507,716292,0,0.0,0,11,0,active
67.5131,716298,0,0.0,0,11,0,active
67.5191,716304,0,0.0,0,11,0,active
67.5308,716310,0,0.0,0,11,0,active
67.5345,716316,0,0.0,0,11,0,active
67.5393,716322,0,0.0,0,11,0,active
67.543,716328,0,0.0,0,11,0,active
67.5504,716334,0,0.0,0,11,0,active
67.5551,716340,0,0.0,0,11,0,active
67.561,716346,0,0.0,0,11,0,active
67.567,716352,0,0.0,0,11,0,active
67.5731,716358,0,0.0,0,11,0,active
67.5791,716364,0,0.0,0,11,0,active
67.585,716370,0,0.0,0,11,0,active
67.5909,716376,0,0.0,0,11,0,active
67.5971,716382,0,0.0,0,11,0,active
67.6031,716388,0,0.0,0,11,0,active
67.6092,716394,0,0.0,0,11,0,active
67.6153,716400,0,0.0,0,11,0,active
67.6209,716406,0,0.0,0,11,0,active
67.627,716412,0,0.0,0,11,0,active
67.633,716418,0,0.0,0,11,0,active
67.639,716424,0,0.0,0,11,0,active
67.645,716430,0,0.0,0,11,0,active
67.6511,716436,0,0.0,0,11,0,active
67.657,716442,0,0.0,0,11,0,active
67.6633,716448,0,0.0,0,11,0,active
67.6691,716454,0,0.0,0,11,0,active
67.6751,716460,0,0.0,0,11,0,active
67.681,716466,0,0.0,0,11,0,active
67.687,716472,0,0.0,0,11,0,active
67.7003,716478,0,0.0,0,11,0,active
67.7055,716484,0,0.0,0,11,0,active
67.7087,716490,0,0.0,0,11,0,active
67.7111,716496,0,0.0,0,11,0,active
67.7178,716502,0,0.0,0,11,0,active
67.7232,716508,0,0.0,0,11,0,active
67.729,716514,0,0.0,0,11,0,active
67.735,716520,0,0.0,0,11,0,active
67.7411,716526,0,0.0,0,11,0,active
67.747,716532,0,0.0,0,11,0,active
67.7532,716538,0,0.0,0,11,0,active
67.7591,716544,0,0.0,0,11,0,active
67.7654,716550,0,0.0,0,11,0,active
67.7712,716556,0,0.0,0,11,0,active
67.7775,716562,0,0.0,0,11,0,active
67.7833,716568,0,0.0,0,11,0,active
67.8007,716574,0,0.0,0,11,0,active
67.8052,716580,0,0.0,0,11,0,active
67.8054,716586,0,0.0,0,11,0,active
67.807,716592,0,0.0,0,11,0,active
67.8138,716598,0,0.0,0,11,0,active
67.8191,716604,0,0.0,0,11,0,active
67.825,716610,0,0.0,0,11,0,active
67.831,716616,0,0.0,0,11,0,active
67.837,716622,0,0.0,0,11,0,active
67.843,716628,0,0.0,0,11,0,active
67.8489,716634,0,0.0,0,11,0,active
67.855,716640,0,0.0,0,11,0,active
67.8611,716646,0,0.0,0,11,0,active
67.8671,716652,0,0.0,0,11,0,active
67.8818,716658,0,0.0,0,11,0,active
67.8907,716664,0,0.0,0,11,0,active
67.8911,716670,0,0.0,0,11,0,active
67.8917,716676,0,0.0,0,11,0,active
67.8982,716682,0,0.0,0,11,0,active
67.903,716688,0,0.0,0,11,0,active
67.909,716694,0,0.0,0,11,0,active
67.9151,716700,0,0.0,0,11,0,active
67.9209,716706,0,0.0,0,11,0,active
67.927,716712,0,0.0,0,11,0,active
67.9331,716718,0,0.0,0,11,0,active
67.9391,716724,0,0.0,0,11,0,active
67.9456,716730,0,0.0,0,11,0,active
67.951,716736,0,0.0,0,11,0,active
67.957,716742,0,0.0,0,11,0,active
67.971,716748,0,0.0,0,11,0,active
67.9765,716754,0,0.0,0,11,0,active
67.9768,716760,0,0.0,0,11,0,active
67.9812,716766,0,0.0,0,11,0,active
67.9916,716772,0,0.0,0,11,0,active
68.0049,716778,0,0.0,0,11,0,active
68.0066,716784,0,0.0,0,11,0,active
68.0082,716790,0,0.0,0,11,0,active
68.0118,716796,0,0.0,0,11,0,active
68.017,716802,0,0.0,0,11,0,active
68.023,716808,0,0.0,0,11,0,active
68.0427,716814,0,0.0,0,11,0,active
68.043,716820,0,0.0,0,11,0,active
68.0432,716826,0,0.0,0,11,0,active
68.0484,716832,0,0.0,0,11,0,active
68.053,716838,0,0.0,0,11,0,active
68.0589,716844,0,0.0,0,11,0,active
68.0651,716850,0,0.0,0,11,0,active
68.0711,716856,0,0.0,0,11,0,active
68.077,716862,0,0.0,0,11,0,active
68.083,716868,0,0.0,0,11,0,active
68.0892,716874,0,0.0,0,11,0,active
68.095,716880,0,0.0,0,11,0,active
68.101,716886,0,0.0,0,11,0,active
68.107,716892,0,0.0,0,11,0,active
68.1131,716898,0,0.0,0,11,0,active
68.119,716904,0,0.0,0,,,
68.125,716910,0,0.0,0,,,
68.1311,716916,0,0.0,0,,,
68.1369,716922,0,0.0,0,,,
68.1429,716928,0,0.0,0,,,
68.149,716934,0,0.0,0,,,
68.155,716940,0,0.0,0,,,
68.1671,716946,0,0.0,0,,,
68.1802,716952,0,0.0,0,,,
68.1805,716958,0,0.0,0,,,
68.1807,716964,0,0.0,0,,,
68.1876,716970,0,0.0,0,,,
68.1912,716976,0,0.0,0,,,
68.1971,716982,0,0.0,0,,,
68.203,716988,0,0.0,0,,,
68.2089,716994,0,0.0,0,,,
68.215,717000,0,0.0,0,,,
68.221,717006,0,0.0,0,,,
68.2269,717012,0,0.0,0,,,
68.2329,717018,0,0.0,0,,,
68.239,717024,0,0.0,0,,,
68.2449,717030,0,0.0,0,,,
68.251,717036,0,0.0,0,,,
68.2569,717042,0,0.0,0,,,
68.2721,717048,0,0.0,0,,,
68.2762,717054,0,0.0,0,,,
68.2802,717060,0,0.0,0,,,
68.2818,717066,0,0.0,0,,,
68.288,717072,0,0.0,0,,,
68.2932,717078,0,0.0,0,,,
68.2992,717084,0,0.0,0,,,
68.3051,717090,0,0.0,0,,,
68.3109,717096,0,0.0,0,,,
68.3171,717102,0,0.0,0,,,
68.3229,717108,0,0.0,0,,,
68.3289,717114,0,0.0,0,,,
68.3349,717120,0,0.0,0,,,
68.3409,717126,0,0.0,0,,,
68.3469,717132,0,0.0,0,,,
68.3643,717138,0,0.0,0,,,
68.3677,717144,0,0.0,0,,,
68.368,717150,0,0.0,0,,,
68.3709,717156,0,0.0,0,,,
68.3771,717162,0,0.0,0,,,
68.3829,717168,0,0.0,0,,,
68.389,717174,0,0.0,0,,,
68.395,717180,0,0.0,0,,,
68.401,717186,0,0.0,0,,,
68.4069,717192,0,0.0,0,,,
68.4132,717198,0,0.0,0,,,
68.419,717204,0,0.0,0,,,
68.4251,717210,0,0.0,0,,,
68.4441,717216,0,0.0,0,,,
68.4475,717222,0,0.0,0,,,
68.4495,717228,0,0.0,0,,,
68.4497,717234,0,0.0,0,,,
68.456,717240,0,0.0,0,,,
68.4611,717246,0,0.0,0,,,
68.4669,717252,0,0.0,0,,,
68.473,717258,0,0.0,0,,,
68.4792,717264,0,0.0,0,,,
68.485,717270,0,0.0,0,,,
68.4909,717276,0,0.0,0,,,
68.4968,717282,0,0.0,0,,,
68.5029,717288,0,0.0,0,,,
68.5181,717294,0,0.0,0,,,
68.5203,717300,0,0.0,0,,,
68.5241,717306,0,0.0,0,,,
68.5272,717312,0,0.0,0,,,
68.5331,717318,0,0.0,0,,,
68.539,717324,0,0.0,0,,,
68.5448,717330,0,0.0,0,,,
68.5509,717336,0,0.0,0,,,
68.557,717342,0,0.0,0,,,
68.5631,717348,0,0.0,0,,,
68.5693,717354,0,0.0,0,,,
68.575,717360,0,0.0,0,,,
68.5809,717366,0,0.0,0,,,
68.587,717372,0,0.0,0,,,
68.593,717378,0,0.0,0,,,
68.5992,717384,0,0.0,0,,,
68.6049,717390,0,0.0,0,,,
68.6109,717396,0,0.0,0,,,
68.6169,717402,0,0.0,0,,,
68.6228,717408,0,0.0,0,,,
68.6298,717414,0,0.0,0,,,
68.6349,717420,0,0.0,0,,,
68.6659,717426,0,0.0,0,,,
68.6663,717432,0,0.0,0,,,
68.6665,717438,0,0.0,0,,,
68.6666,717444,0,0.0,0,,,
68.6673,717450,0,0.0,0,,,
68.6743,717456,0,0.0,0,,,
68.677,717462,0,0.0,0,,,
68.6829,717468,0,0.0,0,,,
68.689,717474,0,0.0,0,,,
68.6951,717480,0,0.0,0,,,
68.7009,717486,0,0.0,0,,,
68.7071,717492,0,0.0,0,,,
68.713,717498,0,0.0,0,,,
68.7189,717504,0,0.0,0,,,
68.7248,717510,0,0.0,0,,,
68.7323,717516,0,0.0,0,,,
68.7439,717522,0,0.0,0,,,
68.7445,717528,0,0.0,0,,,
68.7503,717534,0,0.0,0,,,
68.755,717540,0,0.0,0,,,
68.761,717546,0,0.0,0,,,
68.767,717552,0,0.0,0,,,
68.7729,717558,0,0.0,0,,,
68.7791,717564,0,0.0,0,,,
68.7915,717570,0,0.0,0,,,
68.7965,717576,0,0.0,0,,,
68.8009,717582,0,0.0,0,,,
68.8032,717588,0,0.0,0,,,
68.8099,717594,0,0.0,0,,,
68.815,717600,0,0.0,0,,,
68.8211,717606,0,0.0,0,,,
68.8272,717612,0,0.0,0,,,
68.8329,717618,0,0.0,0,,,
68.8389,717624,0,0.0,0,,,
68.8453,717630,0,0.0,0,,,
68.8513,717636,0,0.0,0,,,
68.857,717642,0,0.0,0,,,
68.8629,717648,0,0.0,0,,,
68.8722,717654,0,0.0,0,,,
68.8823,717660,0,0.0,0,,,
68.8851,717666,0,0.0,0,,,
68.887,717672,0,0.0,0,,,
68.8936,717678,0,0.0,0,,,
68.8988,717684,0,0.0,0,,,
68.9048,717690,0,0.0,0,,,
68.9109,717696,0,0.0,0,,,
68.917,717702,0,0.0,0,,,
68.9231,717708,0,0.0,0,,,
68.929,717714,0,0.0,0,,,
68.9349,717720,0,0.0,0,,,
68.9411,717726,0,0.0,0,,,
68.9533,717732,0,0.0,0,,,
68.9573,717738,0,0.0,0,,,
68.9626,717744,0,0.0,0,,,
68.9658,717750,0,0.0,0,,,
68.9719,717756,0,0.0,0,,,
68.9772,717762,0,0.0,0,,,
68.9828,717768,0,0.0,0,,,
68.9889,717774,0,0.0,0,,,
68.995,717780,0,0.0,0,,,
69.0012,717786,0,0.0,0,,,
69.0072,717792,0,0.0,0,,,
69.0131,717798,0,0.0,0,,,
69.019,717804,0,0.0,0,,,
69.0333,717810,0,0.0,0,,,
69.04,717816,0,0.0,0,,,
69.0417,717822,0,0.0,0,,,
69.0429,717828,0,0.0,0,,,
69.05,717834,0,0.0,0,,,
69.0549,717840,0,0.0,0,,,
69.0609,717846,0,0.0,0,,,
69.0668,717852,0,0.0,0,,,
69.073,717858,0,0.0,0,,,
69.079,717864,0,0.0,0,,,
69.085,717870,0,0.0,0,,,
69.0909,717876,0,0.0,0,,,
69.0969,717882,0,0.0,0,,,
69.1029,717888,0,0.0,0,,,
69.1089,717894,0,0.0,0,,,
69.1151,717900,0,0.0,0,,,
69.1212,717906,0,0.0,0,,,
69.1274,717912,0,0.0,0,,,
69.1329,717918,0,0.0,0,,,
69.1388,717924,0,0.0,0,,,
69.145,717930,0,0.0,0,,,
69.1509,717936,0,0.0,0,,,
69.1647,717942,0,0.0,0,,,
69.1714,717948,0,0.0,0,,,
69.1732,717954,0,0.0,0,,,
69.1749,717960,0,0.0,0,,,
69.1823,717966,0,0.0,0,,,
69.187,717972,0,0.0,0,,,
69.1928,717978,0,0.0,0,,,
69.1989,717984,0,0.0,0,,,
69.205,717990,0,0.0,0,,,
69.211,717996,0,0.0,0,,,
69.217,718002,0,0.0,0,,,
69.2229,718008,0,0.0,0,,,
69.2292,718014,0,0.0,0,,,
69.2349,718020,0,0.0,0,,,
69.241,718026,0,0.0,0,,,
69.2473,718032,0,0.0,0,,,
69.253,718038,0,0.0,0,,,
69.2656,718044,0,0.0,0,,,
69.2663,718050,0,0.0,0,,,
69.2772,718056,0,0.0,0,,,
69.2773,718062,0,0.0,0,,,
69.2907,718068,0,0.0,0,,,
69.2925,718074,0,0.0,0,,,
69.2951,718080,0,0.0,0,,,
69.301,718086,0,0.0,0,,,
69.3069,718092,0,0.0,0,,,
69.3129,718098,0,0.0,0,,,
69.3188,718104,0,0.0,0,,,
69.325,718110,0,0.0,0,,,
69.3309,718116,0,0.0,0,,,
69.337,718122,0,0.0,0,,,
69.3429,718128,0,0.0,0,,,
69.349,718134,0,0.0,0,,,
69.3588,718140,0,0.0,0,,,
69.3667,718146,0,0.0,0,,,
69.369,718152,0,0.0,0,,,
69.3729,718158,0,0.0,0,,,
69.3802,718164,0,0.0,0,,,
69.3849,718170,0,0.0,0,,,
69.391,718176,0,0.0,0,,,
69.397,718182,0,0.0,0,,,
69.403,718188,0,0.0,0,,,
69.409,718194,0,0.0,0,,,
69.4148,718200,0,0.0,0,,,
69.421,718206,0,0.0,0,,,
69.4272,718212,0,0.0,0,,,
69.4328,718218,0,0.0,0,,,
69.4389,718224,0,0.0,0,,,
69.4499,718230,0,0.0,0,,,
69.4534,718236,0,0.0,0,,,
69.4629,718242,0,0.0,0,,,
69.4632,718248,0,0.0,0,,,
69.4698,718254,0,0.0,0,,,
69.4749,718260,0,0.0,0,,,
69.481,718266,0,0.0,0,,,
69.487,718272,0,0.0,0,,,
69.4929,718278,0,0.0,0,,,
69.4989,718284,0,0.0,0,,,
69.5048,718290,0,0.0,0,,,
69.5112,718296,0,0.0,0,,,
69.531,718302,0,0.0,0,,,
69.5315,718308,0,0.0,0,,,
69.5317,718314,0,0.0,0,,,
69.5373,718320,0,0.0,0,,,
69.5409,718326,0,0.0,0,,,
69.5469,718332,0,0.0,0,,,
69.5528,718338,0,0.0,0,,,
69.5589,718344,0,0.0,0,,,
69.5649,718350,0,0.0,0,,,
69.5711,718356,0,0.0,0,,,
69.5769,718362,0,0.0,0,,,
69.5829,718368,0,0.0,0,,,
69.5891,718374,0,0.0,0,,,
69.5949,718380,0,0.0,0,,,
69.6015,718386,0,0.0,0,,,
69.6069,718392,0,0.0,0,,,
69.613,718398,0,0.0,0,,,
69.6189,718404,0,0.0,0,,,
69.6248,718410,0,0.0,0,,,
69.631,718416,0,0.0,0,,,
69.6368,718422,0,0.0,0,,,
69.6512,718428,0,0.0,0,,,
69.6557,718434,0,0.0,0,,,
69.6581,718440,0,0.0,0,,,
69.6608,718446,0,0.0,0,,,
69.667,718452,0,0.0,0,,,
69.6729,718458,0,0.0,0,,,
69.6789,718464,0,0.0,0,,,
69.6848,718470,0,0.0,0,,,
69.6909,718476,0,0.0,0,,,
69.6969,718482,0,0.0,0,,,
69.703,718488,0,0.0,0,,,
69.709,718494,0,0.0,0,,,
69.7148,718500,0,0.0,0,,,
69.7209,718506,0,0.0,0,,,
69.7269,718512,0,0.0,0,,,
69.7329,718518,0,0.0,0,,,
69.7389,718524,0,0.0,0,,,
69.748,718530,0,0.0,0,,,
69.7517,718536,0,0.0,0,,,
69.7595,718542,0,0.0,0,,,
69.7653,718548,0,0.0,0,,,
69.7689,718554,0,0.0,0,,,
69.7749,718560,0,0.0,0,,,
69.7809,718566,0,0.0,0,,,
69.7869,718572,0,0.0,0,,,
69.7929,718578,0,0.0,0,,,
69.7989,718584,0,0.0,0,,,
69.8049,718590,0,0.0,0,,,
69.8109,718596,0,0.0,0,,,
69.8169,718602,0,0.0,0,,,
69.8231,718608,0,0.0,0,,,
